query,title,docid,link,rel
Makeup blender sponge,Franks Deals Makeup Foundation Sponge Blender Blending Puff Flawless Powder Smooth Beauty,21443,https://www.amazon.com/dp/B019CBS8ZG,4
Platform heels,Ellie Shoes Stiletto Heel Clear Mule with Platform,121518,https://www.amazon.com/dp/B000B2K2GY,4
Running shoes with cushions,Salomon Speedcross 4 Wide Forces Black,367834,https://www.amazon.com/dp/B078B6XJ48,4
Gloves for women,"LittleVintageGirls All Natural Hemp Back and Body Scrubber. Exfoliates, Beautifies, Environmentally Friendly. Includes Hand Mitt",6837,https://www.amazon.com/dp/B01FKVYSE2,2
Hydrating face serum,Robin McGraw Revelation Jewel Drops Anti- Aging Serum 1 Oz,11790,https://www.amazon.com/dp/B01MRRL7XV,3
Setting spray,"Hot Rollers - Ionic, Instant Heat, For Short and Long Hair 1 Inch Diameter; Set of 12 - Long",1711,https://www.amazon.com/dp/B06X9BLS6B,1
Platform heels,"AODONG Sandals for Women,Rhinestone Flat Sandals Comfortable Cute Jeweled Sandal Casual Thong Sandalias Sandles Shoes",271689,https://www.amazon.com/dp/B08VR9N2HP,2
Wool scarf,Pandori Waraich Soft Scarfs For AdultsBlue/Green/Peach (Size:- 70 X 180 cm),197867,https://www.amazon.com/dp/B0B5HJZB2N,3
Ripped jeans men,"Men's Officially Licensed Old Bay Ripped Crab T-Shirt (XX-Large, Heather Sapphire)",492641,https://www.amazon.com/dp/B079ZK12GK,1
Womens skinny jeans,Women Facial Razor for Hair Removal - Dermaplaning Tool Peach Fuzz Trimmer Womens Fine Hair Remover Eyebrow Razors and Dermaplane Face Shavers Women's Exfoliating for Sensitive Skin Essential Travel,19582,https://www.amazon.com/dp/B07R3BMYBG,1
Bronzer powder,Icing Expert Big Travel Kabuki Brush Girls Black None,3203,https://www.amazon.com/dp/B00OI60OEO,2
Matte foundation,Natio Pure Mineral Foundation 50ml -Light Medium,22154,https://www.amazon.com/dp/B00BSA8MW4,3
High waisted jeans,Uqnaivs Women's High Waisted Stretchy Flare Jeans Ripped Bell Bottom Denim Pants X-Large (fits US 16-18),348023,https://www.amazon.com/dp/B0986QTY3V,4
Clear lip gloss,28 Pieces Honey Pots Shaped Lip Gloss Tube Empty Lip Gloss Containers Lip Balm Bottle Refillable Cute Lipstick Tubes with Wand for Women Girl DIY Cosmetics (Clear),7971,https://www.amazon.com/dp/B08LB18QT6,2
Cardigan sweaters for women,"Women's Comfort Full-Support Sport Bra, Limsea 2020 Plus Size Ultra-Thin Large Workout Yoga Bra Full Bra Cup Tops",474457,https://www.amazon.com/dp/B07QR6KW4D,1
Long-lasting waterproof mascara,Helena Rubinstein Lash Queen Mascara Waterproof 01 Rich Black,23841,https://www.amazon.com/dp/B000PHGHJG,4
Deodorant for sensitive skin,BRUT Anti-Perspirant Deodorant Spray Original 4 oz (Pack of 2),3506,https://www.amazon.com/dp/B01BDZHH1K,2
Gray baggy jeans,Zippo Ford Mustang 50 Years Limited Edition Translucent Gray 28543,153379,https://www.amazon.com/dp/B011FA47MU,1
Womens sweaters warm,Watermark Beauty SHE Eau De Parfum 3.4oz Inspired by RL Women Perfume,19109,https://www.amazon.com/dp/B07TT85CGR,1
Lightweight jacket for men,"2 Pieces Women Facial Rollers Massager Face and Eye Puffiness Roller Stainless Steel Facial Roller Face Roller and Facial Tool White, Pink for Skin on Face and Neck",309,https://www.amazon.com/dp/B095CG99D8,1
Sunscreen spf 50,"Coppertone Kids Clear Sunscreen Lotion SPF 50, Water Resistant Sunscreen for Kids, #1 Pediatrician Recommended Sunscreen Brand, Broad Spectrum Sunscreen SPF 50, 5 Fl Oz Tube",20966,https://www.amazon.com/dp/B084ZHP45Y,5
Knee high boots women,Lovely Annie Women's 1 Pair Over-the-Knee Thigh High Knee High Cotton Socks Size 4.5-8.5(White),382381,https://www.amazon.com/dp/B01C3BND3E,1
Matte foundation,ESTEE LAUDER DOUBLE WEAR STAY-IN-PLACE MATTE POWDER FOUNDATION 1N0 PORCELAIN,21899,https://www.amazon.com/dp/B08PFCHF1K,4
Hiking boots for women,"OC Nails UV Shield Glove (BLACK NIGHT) for UV Protection While in the Salon, Driving, or Hiking (NO LOGO)",842,https://www.amazon.com/dp/B06XWKC6VD,2
Nail polish,"Hairdresser Grooming Smock for Men and Women, Barber Jackets Apron for Dog Groomers, Salon Hair Stylist, Nail Tech-Grey",145,https://www.amazon.com/dp/B07JB553ZB,1
Lightweight jacket for men,"Ryxskin Ryx Skin Invisible Sunshield Sunscreen Anti-Blue Light Technology SPF 40 PA+++, 50ml, Small",191,https://www.amazon.com/dp/B09H61PN51,1
High-waisted leggings with pockets,MANIFIQUE Yoga Pants Workout Leggings with Pockets Tummy Control High Waist Running Pants Gym Fitness,271892,https://www.amazon.com/dp/B08BC1PBN5,3
Clear lip gloss,DIY Kit Creations: Clear Lip Gloss Tube Labels - Pack of 36 Stickers,8131,https://www.amazon.com/dp/B07N81L86G,3
Setting spray,SoftBeards.com Beard Grease Black Tie Scent,2350,https://www.amazon.com/dp/B079QW8TSQ,1
Womens sweaters warm,Fheaven Fashion Womens Lady Rose Gold Opal Butterfly Pendant Necklace Sweater Chain Hot,795,https://www.amazon.com/dp/B01N7IOQES,2
Swim trunks,"Winged Eyeliner Stamp – The Flick Stick by Lovoir, Waterproof Make Up, Smudgeproof, Long Lasting Liquid Eye liner Pen, Vamp Style Wing, 2 Wingliner Pens (10mm Classic, Cocoa Brown)",4628,https://www.amazon.com/dp/B07T18681V,1
Pastel color eyeshadow palette,Makeup Revolution X Friends Eyeshadow Palette (Phoebe),8792,https://www.amazon.com/dp/B08JCSQ5X8,5
Maxi dress,GOWOM Fashion Women Long Sleeve Floral Boho Print Long Maxi Dress Ladies Casual Dress,76418,https://www.amazon.com/dp/B07TV43WCB,5
Platform heels,"Sandals for Women Flat,Womens Slip On Flip Flops Bow Tie Strappy Slides Beach Thong Slipper Summer Gladiator Flat Sandals",233638,https://www.amazon.com/dp/B087TZBTXX,4
Gloves for women,"Krisler 3 pack Scrubber for Shower,2020 Updated Silicone Bath Body Brush,Easy to Clean Washer Exfoliating More Hygienic (Green)",2111,https://www.amazon.com/dp/B089SRHQ15,1
Shampoo and conditioner set for curly hair,Toni & Guy Damage Repair Shampoo and Conditioner for Damaged Hair - 8.5 Fl Oz / 250 mL x Combo Pack,5661,https://www.amazon.com/dp/B07VN6GWXP,2
Lightweight jacket for men,"LUMINESS Silk Airbrush Spray Foundation - Full Coverage Foundation - Formula Hydrates & Moisturizes with Hyaluronic Acid, Aloe Vera & Hydrolyzed Silk (Shade - Tan)",600,https://www.amazon.com/dp/B0BGS9F2FM,1
V-neck t-shirt,Practically Perfect in Every Way T Shirt,202193,https://www.amazon.com/dp/B079ZNF7NM,2
Body spray,Paw Patrol Skye and Everest 2 Pc Bath Set,205,https://www.amazon.com/dp/B01N2BILUM,1
Sundress,OOEOO Pet Dog Hoodie Fashion Costume Puppy Fleece T-Shirt Police K-9 Unit Sweater,58861,https://www.amazon.com/dp/B07FMK8QZ2,1
Face sheet mask,Polytree Women's Chiffon Rose Flower Bow Hair Clip (Navy),494,https://www.amazon.com/dp/B00ZUD6NNK,1
Hydrating face serum,"OkSoBuy Huawei G610 C8815 case,PU Leather Wallet Magnet Wood grain leather texture Brown silicone (Huawei G610 C8815 Case) with Credit Card Holder Slots For Huawei G610 C8815 Stylus (Green)",96,https://www.amazon.com/dp/B00N31E4T6,2
Nail polish,Nail Clippers for Thick Nails - Heavy Duty Stainless Steel Fingernail Toenail Clipper for Tough Nails，Wide Jaw Extra Large Nail Cutter for Thick Toenails for Seniors Men & Women，Curved Blades,616,https://www.amazon.com/dp/B08P9QCF71,1
Lightweight travel backpack,Travel Bottles Keychain Holder - 2 Pieces/Set 30ML Empty Refillable Bottles Hand Sanitizer Holder Leather Keychain Holder Refillable Container Flip Bottle With Carrier(Red+Blue),21447,https://www.amazon.com/dp/B08J2M414S,3
Hydrating lip oil,RUNWAY READY LIP PALETTE- BERRY BLISS - 83270,3081,https://www.amazon.com/dp/B07KS6Y9B2,1
Kids t-shirts,"Samsung Galaxy Screen Protector,Tempered Glass Screen Protector for Samsung Galaxy",407,https://www.amazon.com/dp/B00JK38XUC,1
Anti-aging night cream for sensitive skin,Anti Wrinkle for Men 100% All Natural Ingredients by Organic Age Defense,13809,https://www.amazon.com/dp/B01KP1KEO0,2
Lightweight travel backpack,School Backpack BookBag For College Travel Hiking Fit Laptop Up to 15.6 Inch Water Resistant (Mix C),43436,https://www.amazon.com/dp/B01LX1GQNI,4
Running shoes with cushions,Snug Denture Cushions 2 Each,22583,https://www.amazon.com/dp/B000GGJCNY,1
Cardigan sweaters for women,GeGekoko Womens Hooded Long Cardigan Sweaters Oversized Long Sleeve Chunky Knit Outwear with Pockets,38785,https://www.amazon.com/dp/B09KV65DSW,4
Long-lasting waterproof mascara,Sguard Rock On Mascara (Black),14631,https://www.amazon.com/dp/B001D4WWC6,3
Liquid eyeliner,Black Opal Even True Beautiful Bronze Foundation 1oz (3 Pack),520,https://www.amazon.com/dp/B00GMOZY90,1
T-shirt dress women,"Women Tanktops, Summer O-Neck Tops Shirts Letter Print Sleeveless Workout Tank T-Shirts Graphic Blouse",339464,https://www.amazon.com/dp/B08ZSG238Y,1
Matte pink lipstick,NICKA K LIPSTICK WITH VITAMIN E PINK TINT #921,6080,https://www.amazon.com/dp/B004T4MYDO,4
Casual blazer for men in slim fit style,WHATLEES Mens Slim Fit Turtleneck Pullover Sweaters Print Designed Thermal Shirts,91013,https://www.amazon.com/dp/B07K9JXPNV,1
Gloves for women,"HandsOn Pet Grooming Gloves - #1 Ranked, Award Winning Daily Pet Hair Remover - Mitts for Gentle Deshedding, Bathing, and Massaging Cats, Dogs, Horses & Other Animals (2 Pairs, Green, M & L)",5889,https://www.amazon.com/dp/B0844GDRZR,2
Hair repair oil,Permanent Hair Color Shampoo Natural Coconut Oil Hair Dye Long Lasting (Dark Brown),14709,https://www.amazon.com/dp/B08LMJVP98,3
Hydrating face serum,Organic Ocean Anti Aging Serum,20652,https://www.amazon.com/dp/B0097JDK84,3
Bronzer powder,bareMinerals Original Foundation 8g - Medium Tan (C30),9141,https://www.amazon.com/dp/B00K6Q0PCG,1
Casual blazer for men in slim fit style,"Yazubi Men's Trousers Chino Pants Kyle Slim - Tapered Casual, Black (2000), W38/L32",435057,https://www.amazon.com/dp/B01EN2DR96,1
Swim trunks,i play. Baby Infant Toddler Unisex UPF 50 Solid Brim Sun Hat/Beach Hat,25340,https://www.amazon.com/dp/B07CQYQ47S,2
Leather jacket men,Top Men Aviator Pilot Gun Style Leather Jacket With Removable Fur Collar | Men's Top Flying Gun Bomber Jacket,237052,https://www.amazon.com/dp/B089M38NQD,3
Platform heels,Boomboom Unique Style Men Casual High Top Oxfords Sneakers Shoes,174976,https://www.amazon.com/dp/B07HY37XVL,1
Eyelash curler,"Heated Eyelash Curler, Electric Eyelash Curler Rechargeable Professional Mini Small Eyelash Curler Heater USB Rechargeable Electric Eye Lashes Curling Tool for Women,Mini Portable Electric Makeup Eye",15970,https://www.amazon.com/dp/B07W7KFK1Q,4
Body spray,"Rose Quartz Roller and Gua Sha Facial Tool, Jade Roller for Face, Wrinkles, Eye Puffiness, Anti Aging. Face Massager. Durable, Natural Noiseless.",135,https://www.amazon.com/dp/B07P6RGTHL,1
Platform heels,"KEEN Unisex-Kid's Phoebe Sandal, SILVER, 4 M US Big Kid",231318,https://www.amazon.com/dp/B06Y46HPLR,1
Swim trunks,18K Rose Gold Silver Brandy Diamondorables Stunning Chocolate Brown Cushion Halo Ring 7.10 Ctw.,32267,https://www.amazon.com/dp/B079KV6FHR,1
Womens sweaters warm,"Goody Womens Classic 3"" Mock Tort Staytight Barrettes - 4 Pc - 2 Packs",726,https://www.amazon.com/dp/B00BUS8TTK,1
Hair repair oil,600ml Shampoo and 100ml Amegreen Grapefruit Peel Hair Growth Oil - Tinh Dau Buoi Amegreen va Dau Goi,22480,https://www.amazon.com/dp/B09T65L3CY,3
Nail polish,"GGYao Manicure Set Nail Clipper Set, Fingernails & Toenails Clippers with Luxurious Leather Case, Stainless Steel Personal Care Tools Nail Scissors - 10 pieces (Blue)",541,https://www.amazon.com/dp/B08M1MDVG7,1
Platform heels,Womens Khloe,340141,https://www.amazon.com/dp/B00EZSYAN6,4
Shampoo and conditioner set for curly hair,Argan Gloss Shampoo and Conditioning Treatment Set plus Travel Size Duo,8382,https://www.amazon.com/dp/B06ZYZWYPM,3
Sunscreen spf 50,"Alpha Hydrox Sheer Silk Moisturizer SPF 15, 1 Ounce",583,https://www.amazon.com/dp/B000N9IQLS,2
Bronzer powder,Victoria's Secret Pink Bronzed Coconut Radiant Body Bronzer,13500,https://www.amazon.com/dp/B09J1PDHKB,2
Sundress,Women Dress High Neck Plaid Pattern Patchwork Casual Swing Skirt Fashion Elegant Irregular Hem Long Sleeve Dress,45309,https://www.amazon.com/dp/B07868FG1H,2
Face lotion with sunscreen,Eyebrow Tattoo Pen Waterproof Microblading Eyebrow Pencil with Micro-Fork Tip Brow Tint Tattoo Eyes Makeup Natural Hair-Like Defined Brows All Day (Black),88,https://www.amazon.com/dp/B07PRKKHRX,1
Cardigan sweater with pockets,Collar Pins Bee cardigan clips Bee Tie tacks Bees sweater guards Collar Chains,1126,https://www.amazon.com/dp/B01N02WZIX,2
Hydrating lip oil,Mirenesse Cosmetics Best Matte Liquid Lipstick Mattfinity Lip Rouge 6. Paris (7.0g/.25oz) with Vitamin E + Long Lasting Wear,18036,https://www.amazon.com/dp/B00S4HFDJE,3
Clear lip gloss,Streamline Imagined Marshmallow S'more Lip Gloss,14956,https://www.amazon.com/dp/B07TDDBMQH,4
Plumping lip gloss,Thrive Causemetics Defying Gravity Transforming Moisturizer 1.7oz 50/mL Unboxed,8414,https://www.amazon.com/dp/B09GXSMDVR,1
Long-lasting waterproof mascara,"SIAMHOO 4D Mascara 2PC Waterproof Mascara Voluminous Makeup Lash Mascara Natural Long Lasting Mascara Dramatic Extension,Longer,Thicker,Smudge-Proof (Black)",17510,https://www.amazon.com/dp/B08548QV8R,4
Pastel color eyeshadow palette,Party Palette Eyeshadow C30457 Invite Only,8979,https://www.amazon.com/dp/B07SPYM9Y8,3
Swim trunks,"Hurley Phantom Training Adult Goggles, 2- Pack Swim Goggles",27011,https://www.amazon.com/dp/B0977Q4YQP,2
High-waisted leggings with pockets,Sports Pants Stretch Sports Trouser Workout Leggings Yoga Women Print Pants Pocket Yoga Pants for Men,185822,https://www.amazon.com/dp/B0B8MHBLD6,3
Makeup remover wipes,ANKKO Lovely Coral Fleece Bowknot Bow Makeup Cosmetic Shower Elastic Hairband,464,https://www.amazon.com/dp/B012NC4H06,1
Casual blazer for men in slim fit style,Letdown_Men tops Men Tshirts Graphic Funny Short Sleeve O-Neck African Print Casual Slim Fit Summer Fashion Top Blouse Khaki,471203,https://www.amazon.com/dp/B07RKG6Z4H,1
Makeup brush set,"Ryxskin Ryx Skin Invisible Sunshield Sunscreen Anti-Blue Light Technology SPF 40 PA+++, 50ml, Small",191,https://www.amazon.com/dp/B09H61PN51,1
Lightweight travel backpack,MICHAEL Michael Kors Rhea Zip Grommet Medium Backpack (Black),37504,https://www.amazon.com/dp/B01ACE9VI0,3
High waisted jeans,Jieson Overalls Jeans Shorts for Women High Waist Loose Fit Denim Shorts Sunflower Print Jumpsuit,304031,https://www.amazon.com/dp/B0913BK1Q6,2
Pastel color eyeshadow palette,Colourpop Powerpuff Girls Pressed Shadow Palette - Full Size 12 Pan Eyeshadow Palette New in Box,14016,https://www.amazon.com/dp/B099WRB3VT,4
Liquid eyeliner,Becca x Jaclyn - Split Pan Shimmering Duo - Prosecco Pop/Pamplemousse,484,https://www.amazon.com/dp/B01KYS5EVW,1
Body spray,Chargances Silver Punk Chunky Chain Choker Necklace for Women Multi Layer Cuban Chain Choker for Women Girls Gift (Silver),379,https://www.amazon.com/dp/B09BF816JP,1
T-shirt dress women,IFOTIME Butterfly Mushroom Print Sweatshirt for Women Pullover Aesthetic Graphic Crewneck Casual Oversize Long Sleeved Shirts,459603,https://www.amazon.com/dp/B09H6MV6QK,1
Plumping lip gloss,"OxygenCeuticals 360 Eye Perfection Duo, Advanced Anti-Aging Eye Treatment Set, 2 Products, Eye Cream 35ml/18 oz & Eye Gel Serum 15ml/0.5 oz, Visibly Reduce Under-Eye Bags, Puffiness, Wrinkles, Dark Circles, Fine Lines & Crow's Feet, for Women & Men",92,https://www.amazon.com/dp/B0777QHNLR,1
Womens sweaters warm,Girls Hair Clips Accessories Set with Gift Organizer - Hair Bows Hair Clips Hairbands - Great Xmas Present Birthday Gifts for Little Girls Toddlers preschoolers Age 3 4 5 6 7 8 9 10 (red),16649,https://www.amazon.com/dp/B07YCR97M3,1
High-waisted leggings with pockets,"HCNTES Winter Pants for Women Warm, Soft Fleece Lined Leggings Women Thick High Waisted Winter Warm Causal Leggings Tights",218019,https://www.amazon.com/dp/B09H76KJKQ,3
Frilly shorts,"Wisdom Leaves Men's Basketball Shorts with Pockets,Mesh Running Workout Shorts Breathable/Moisture-Wicking",81494,https://www.amazon.com/dp/B08CDB1QSR,2
Nail polish,Lurrose 100Pcs Full Cover Fake Toenails Artificial Transparent Nail Tips Nail Art for DIY,2,https://www.amazon.com/dp/B07G9GWFSM,2
Cardigan sweaters for women,"Zexxxy Hollowed-Out Long Lantern Sleeves Sweaters for Women Cardigan Open Front Midi Loose V-Neck Button Knit Sweater Coat with Pockets Black, X-Large",406141,https://www.amazon.com/dp/B0B6TK3DF8,4
Casual blazer for men in slim fit style,PIOXIIO Women's Blazer Jackets Long Sleeve Button Down Slim Fit Blazer Office Work Casual Blazer Jackets with Pockets,446708,https://www.amazon.com/dp/B0BBL6FPTF,5
Kids’ winter coat waterproof,Toddler Kids Baby Boys Girls Winter Solid Coats Sleeveless Vest Jacket Outwear Outfits Clothes Fully Lined Jacket,140796,https://www.amazon.com/dp/B0BC1JQJ8R,4
Shampoo and conditioner set for curly hair,"Tresemme Keratin Smooth Keratin Infusing Conditioner, 25 Ounce (Pack of 3)",4791,https://www.amazon.com/dp/B01E07NZMS,2
Gentle facial cleanser with natural ingredients,"Wotnot Naturals Facial Wipes, 10 travel 5 pks (50 total wipes)",16829,https://www.amazon.com/dp/B072DW13JL,1
Cruelty-free makeup set,essence | The Lion King Lash Like a Boss Instant Volume & Length Waterproof Mascara | Limited Edition Disney Collection | Long Lasting Formula | Vegan & Cruelty Free | Parabens & Fragrance Free,23372,https://www.amazon.com/dp/B0BTD68V6H,2
Makeup brush set,Metme 1920s Flapper Headband Art Deco Vintage Feather Headpiece Roaring 20s Great Gatsby Hair Costume Accessories for Women (Red Feather),448,https://www.amazon.com/dp/B07Y9GC7PF,1
Crop top,I'm Not for Everyone Womens Sweatshirt with Heart Color Block Hand Lettered Design Women's Long Sleeve Tops Plus Size.S-5XL,180264,https://www.amazon.com/dp/B08PXXGFK3,3
Hiking boots for women,"Paparazzi Visor for Face Sun Protection (Shiny Transparent Plastic) - Adjustable Angle, One Size Fits Most (Mercury Silver with Black Band)",495,https://www.amazon.com/dp/B074PCK923,1
Cardigan sweaters for women,Vintage Dresses for Women 1950s Christmas Long Sleeve Dress Snowflake Printed Belted Swing Cocktail Dress,286622,https://www.amazon.com/dp/B09G718L4P,2
Womens sweaters warm,LA RIVE 'SWEET WOMAN' WOMAN Parf黰 EDP Eau de Parfum NEU & OVP 90 ml,4090,https://www.amazon.com/dp/B0718Z1K15,1
Body spray,"Interlude By Frances Denney For Women, Dusting Powder, 4.2-Ounces",110,https://www.amazon.com/dp/B00078X2UU,1
Face lotion with sunscreen,Microcurrent Facial Roller Massager V Shape Face Massager Body Slim Reduce Wrinkle Firm Body Tightening Improve Face,303,https://www.amazon.com/dp/B08S3DFHW6,1
Lightweight travel backpack,"Jursccu Embroidered Backpack Purse + Crossbody Bag for Women, 2 Pack",56755,https://www.amazon.com/dp/B08KG9Z4KL,3
Swim trunks,Chanyuhui Women Tunic Tops Dress Lady Rose s Short Sleeve Evening Party Dress,33981,https://www.amazon.com/dp/B07G9RTZNX,1
Gray baggy jeans,Wiley X XL-1 Advanced Smoke Gray Clear Light Rust Lens Matte Black Frame,260486,https://www.amazon.com/dp/B000A2T4A0,1
Gloves for women,Ear Piercing Earrings Gold 6 Pairs Of 4mm Colored Pearl 16ga Studex Studs Hypoallergenic ear piercing gun kit cartilage earring for women,1584,https://www.amazon.com/dp/B00P9U2T8M,1
Makeup blender sponge,Topwon 4.5Inch Makeup Remover Pads Washable Cotton Face Cleansing Pad for Sensitive Skin 3 Packs Facial Washing Puffs to Remove Mascara Foundation Lipstick,2337,https://www.amazon.com/dp/B08MCT8C27,2
Anti-aging night cream for sensitive skin,Essential Hydrating Oil 1 oz,16786,https://www.amazon.com/dp/B0818MK8WM,2
Blush brush,Black 7 PCS Makeup Cosmetic Brush Set with Case,704,https://www.amazon.com/dp/B006I0BZNM,1
Gray baggy jeans,Nissan Gray and Black Beanie,63510,https://www.amazon.com/dp/B00HRHA1NU,1
Face sheet mask,"AZURE Hyaluronic & Retinol Anti Aging Under Eye Pads- Moisturizing & Rejuvenating Eye Mask Patches - Reduces Fine Lines, Wrinkles, Dark Circles & Puffiness - Skin Care Made in Korea - 5 Pairs",390,https://www.amazon.com/dp/B081D87QCJ,4
Womens skinny jeans,Coffee Man Seduction Eau de Toilette by O Boticario | Long Lasting Perfumes for Men | Fresh Woody Men's Fragrance (3.4 fl oz),9657,https://www.amazon.com/dp/B01JMDTT52,1
Long-lasting waterproof mascara,Sensor 2 Men's Disposable 12 Count (3 Pack),21876,https://www.amazon.com/dp/B076QKMVYH,2
Wool scarf,100% Merino Wool Baby Scarf Neck Warmer Snood Organic,174236,https://www.amazon.com/dp/B010ST323O,5
Eyebrow gel,"2PCS Eyebrow Soap Kit,Brows Styling Soap,Long Lasting Waterproof Smudge Proof Eyebrow Styling Pomade for Natural Brows, 3D Feathery Brows Makeup Balm",21380,https://www.amazon.com/dp/B0817LKX98,4
Frilly shorts,Duanmuci Men Casual Cargo Shorts Cotton Combat Shorts with Multi Pockets Tactical Climbing Shorts Summer Fishing Hiking Short,298951,https://www.amazon.com/dp/B0B3QH52SJ,2
Cruelty-free makeup set,Covergirl Clean Makeup Foundation Toasted Almond #270 Fragrance Free Full Size.,19336,https://www.amazon.com/dp/B00VZ8TZ48,2
Lightweight jacket for men,"Cobee Cat Dog Bath Brush,Silicone Dog Grooming Brush Comb Puppy Massage Brush Pet Shampoo Brush Shampoo Dispenser Fur Cleaning Brush for Dog Cat Puppy (Upgrade Blue)",265,https://www.amazon.com/dp/B09Z6SMPQP,1
Blush brush,"SEPHORA COLLECTION The Enchanting Glow - Blush, bronzer & highlighter",19315,https://www.amazon.com/dp/B07K8VZHY3,1
Pink purse crossbody,"Cure De Bolso 9 inch Women Leather Cross-body Shoulder Bag Satchel ladies Purse Genuine Multi Pocket Saddle Vintage Handmade Travel, Brown",315261,https://www.amazon.com/dp/B09ZSMGT5M,2
High-waisted leggings with pockets,Goldweather Women High Waisted Yoga Shorts with Adjustable Waist Corset Belt Leggings Tummy Control Workout Biker Shorts,186077,https://www.amazon.com/dp/B095WVGSJQ,3
Lightweight jacket for men,Chargances Silver Punk Chunky Chain Choker Necklace for Women Multi Layer Cuban Chain Choker for Women Girls Gift (Silver),379,https://www.amazon.com/dp/B09BF816JP,1
Lightweight travel backpack,"For Kelty and other Back Packs 2"" - 50MM Dual Adjustable Release & Security Double Lock Backpack Webbing Buckle",492222,https://www.amazon.com/dp/B0761PH5CJ,3
T-shirt dress women,Aniywn Women Sexy Off Shoulder Half Sleeve Solid Chiffon Pullover Tops Casual T-Shirt,320062,https://www.amazon.com/dp/B07LH329D6,1
Makeup brush set,Start Official Waterproof Flower jelly Moisturizer Temperature Color Change Lipstick and Lip gloss (New 2018 F),608,https://www.amazon.com/dp/B078991F5Z,1
Lightweight jacket for men,"Nuluxglovite Self-Grip Hair Roller Set – Self Holding Rollers – Come with Multicolor Plastic Duck Teeth Bows- Duckbill Clips – Folding Pocket Plastic Comb -Hairdressing Curlers for Women,18 pcs,1",311,https://www.amazon.com/dp/B08VS87CDR,1
Body spray,"Belize Tropical Cabana 8 fl oz. Fragrance Mist, 10 fl oz.Shower Gel , 8 Fl o z., Body Lotion",118,https://www.amazon.com/dp/B094GZW7KD,4
Casual blazer for men in slim fit style,"Boy T-Shirt, OOEOO Men Cool Skull Printing Tees Shirt Short Sleeve Essential Blouse",40035,https://www.amazon.com/dp/B07DWT7LD5,2
Hair repair oil,One 'n Only Argan Oil Moisture Repair With Acacia Collagen 12 oz (CONDITIONER),3965,https://www.amazon.com/dp/B08469K824,3
High-waisted leggings with pockets,"MIVAMIYA Bermuda Shorts Women Cotton Linen Elastic Waist Shorts Lounge Short Pants Plus Size Hot Pants with Pockets Dark Blue, XX-Large",442277,https://www.amazon.com/dp/B097C64SB2,3
V-neck t-shirt,Swrowesi Women's Long Sleeve Knit Long Cardigan Open Front Button Sweater Outerwear Soft Winter Fall Coat,476804,https://www.amazon.com/dp/B0B9XRLVNT,1
Face sheet mask,"Blush With Me Blusher Cubes by W7 - Set of 3 Blush, Bronzer, Highlighter and Contour Pressed Powder Palettes - A Gorgeous Spectrum of Pink, Peach and Bronzed Shades with Soft Makeup Applicator Brushes",149,https://www.amazon.com/dp/B01F7RF9G0,1
Gentle facial cleanser with natural ingredients,"Izod Mens 4-Piece Toiletry Travel Case Set with Body Wash, Facial Cleanser and Body Lotion",9064,https://www.amazon.com/dp/B076JGGPC9,3
Wool scarf,Gamboa 100% Alpaca Scarf Blue Elegant Alpaca Scarf for Men - Mar,75952,https://www.amazon.com/dp/B07XYGQJKQ,4
Casual blazer for men in slim fit style,2-Piece Suit Men's Fashion T-Shirt Tee Hippie Shirts Short Sleeve Beach Shirt Shorts Suit,74759,https://www.amazon.com/dp/B07PXD6D7V,1
Knee high boots women,Behkiuoda Women Flat Sandals Low Heel Anti Skidding Beach Shoes Cross Strap Peep Toe Sandals,60415,https://www.amazon.com/dp/B07M9QXNL4,2
Womens skinny jeans,"Reusable Shower Cap for Women – Leakproof, Nonslip Hair Cap for Shower w/ Comfy Flexiband – Soft, Breathable Shower Caps for Women Reusable Waterproof – Durable, Heavy Duty Shower Cap by SMPL OBJECTS (Marble)",169,https://www.amazon.com/dp/B09GNXK3N1,1
Makeup remover wipes,Crewmate Temporary Tattoos | Imposter - Red is Sus - Emergency Meeting - Trust No One - Sabotage - Shhhh! & more | Pack of 28 | MADE IN THE USA | Skin Safe | Party Supplies & Stocking Stuffers | Removable,64,https://www.amazon.com/dp/B08RBDB6ZT,1
V-neck t-shirt,MLB Philadelphia Phillies Roy Halladay Name and Number Youth Basic T-Shirt,77499,https://www.amazon.com/dp/B003DMZECQ,2
High waisted jeans,Judy Blue Control Top High Waist Skinny Jeans! The Slimming Jeans You’ve Been Wanting! (Style: 88212) (11) Blue,291718,https://www.amazon.com/dp/B09CT9MQKW,4
Maxi dress,Lock and Love WDR1390 Womens Print Contrast Sleeveless Empire Line Maxi Dress XXXL NAVY_TEAL,53419,https://www.amazon.com/dp/B06VVWDSKH,5
Leather jacket men,Men's Rain Jacket Waterproof Breathable Hooded Windbreaker Jacket Men's Outdoor Sports Jackets Lightweight Coat,218007,https://www.amazon.com/dp/B0C8CQZHZW,2
Leather jacket men,COTZFOZ Spring Autumn Streetwear Jackets Men Hooded Casual Windbreaker Male Hip Hop Coat 5 L,145871,https://www.amazon.com/dp/B08GC7CRQB,2
